PaperID,date
102074,2/6/2001
102075,2/7/2001
102076,2/7/2001
102077,2/7/2001
102078,2/7/2001
102079,2/7/2001
102080,2/7/2001
102081,2/7/2001
102082,2/7/2001
102083,2/7/2001
102084,2/7/2001
102085,2/7/2001
102086,2/7/2001
102087,2/7/2001
102088,2/7/2001
102089,2/8/2001
102090,2/8/2001
102091,2/8/2001
102092,2/8/2001
102093,2/8/2001
102094,2/8/2001
102095,2/8/2001
102096,2/8/2001
102097,2/8/2001
102098,2/8/2001
102099,2/8/2001
102100,2/8/2001
102101,2/8/2001
102102,2/8/2001
102103,2/8/2001
102104,2/8/2001
102105,2/8/2001
102106,2/8/2001
102107,2/8/2001
102108,2/8/2001
102109,2/9/2001
102110,2/9/2001
102111,2/9/2001
102112,2/9/2001
102113,2/9/2001
102114,2/9/2001
102115,2/9/2001
102116,2/9/2001
102117,2/9/2001
102118,2/9/2001
102119,2/9/2001
102120,2/9/2001
102121,2/9/2001
102122,2/9/2001
102123,2/10/2001
102124,2/10/2001
102125,2/10/2001
102126,2/10/2001
102127,2/10/2001
102128,2/10/2001
102129,2/10/2001
102130,2/11/2001
102131,2/11/2001
102132,2/11/2001
102133,2/12/2001
102134,2/12/2001
102135,2/12/2001
102136,2/12/2001
102137,2/12/2001
102138,2/12/2001
102139,2/12/2001
102140,2/12/2001
102141,2/12/2001
102142,2/12/2001
102143,2/12/2001
102144,2/12/2001
102145,2/12/2001
102146,2/12/2001
102147,2/12/2001
102148,2/13/2001
102149,2/13/2001
102150,2/13/2001
102151,2/13/2001
102152,2/13/2001
102153,2/13/2001
102154,2/13/2001
102155,2/13/2001
102156,2/13/2001
102157,2/13/2001
102158,2/13/2001
102159,2/14/2001
102160,2/14/2001
102161,2/14/2001
102162,2/14/2001
102163,2/14/2001
102164,2/14/2001
102165,2/14/2001
102166,2/14/2001
102167,2/14/2001
102168,2/14/2001
102169,2/14/2001
102170,2/14/2001
102171,2/14/2001
102172,2/14/2001
102173,2/14/2001
102174,2/14/2001
102175,2/14/2001
102176,2/14/2001
102177,2/14/2001
102178,2/14/2001
102179,2/14/2001
102180,2/14/2001
102181,2/14/2001
102182,2/14/2001
102183,2/15/2001
102184,2/15/2001
102185,2/15/2001
102186,2/15/2001
102187,2/15/2001
102188,2/15/2001
102189,2/15/2001
102190,2/15/2001
102191,2/15/2001
102192,2/15/2001
102193,2/15/2001
102194,2/15/2001
102195,2/15/2001
102196,2/15/2001
102197,2/15/2001
102198,2/15/2001
102199,2/15/2001
102200,2/15/2001
102201,2/15/2001
102202,2/16/2001
102203,2/16/2001
102204,2/16/2001
102205,2/16/2001
102206,2/16/2001
102207,2/16/2001
102208,2/16/2001
102209,2/16/2001
102210,2/16/2001
102211,2/16/2001
102212,2/16/2001
102213,2/16/2001
102214,2/16/2001
102215,2/16/2001
102216,2/16/2001
102217,2/17/2001
102218,2/17/2001
102219,2/17/2001
102220,2/18/2001
102221,2/18/2001
102222,2/18/2001
102223,2/18/2001
102224,2/18/2001
102225,2/18/2001
102226,2/18/2001
102227,2/18/2001
102228,2/19/2001
102229,2/19/2001
102230,2/19/2001
102231,2/19/2001
102232,2/19/2001
102233,2/19/2001
102234,2/19/2001
102235,2/19/2001
102236,2/19/2001
102237,2/19/2001
102238,2/19/2001
102239,2/19/2001
102240,2/19/2001
102241,2/19/2001
102242,2/19/2001
102243,2/19/2001
102244,2/20/2001
102245,2/20/2001
102246,2/20/2001
102247,2/20/2001
102248,2/20/2001
102249,2/20/2001
102250,2/20/2001
102251,2/20/2001
102252,2/20/2001
102253,2/20/2001
102254,2/20/2001
102255,2/20/2001
102256,2/20/2001
102257,2/21/2001
102258,2/21/2001
102259,2/21/2001
102260,2/21/2001
102261,2/21/2001
102262,2/21/2001
102263,2/21/2001
102264,2/21/2001
102265,2/21/2001
102266,2/21/2001
102267,2/21/2001
102268,2/21/2001
102269,2/21/2001
102270,2/21/2001
102271,2/21/2001
102272,2/22/2001
102273,2/22/2001
102274,2/22/2001
102275,2/22/2001
102276,2/22/2001
102277,2/22/2001
102278,2/22/2001
102279,2/22/2001
102280,2/22/2001
102281,2/22/2001
102282,2/23/2001
102283,2/23/2001
102284,2/23/2001
102285,2/23/2001
102286,2/23/2001
102287,2/23/2001
102288,2/23/2001
102289,2/23/2001
102290,2/23/2001
102291,2/23/2001
102292,2/23/2001
102293,2/23/2001
102294,2/23/2001
102295,2/23/2001
102296,2/23/2001
102297,2/23/2001
102298,2/24/2001
102299,2/24/2001
102300,2/24/2001
102301,2/24/2001
102302,2/25/2001
102303,2/25/2001
102304,2/24/2001
102305,2/25/2001
102306,2/25/2001
102307,2/26/2001
102308,2/25/2001
102309,2/25/2001
102310,2/26/2001
102311,2/26/2001
102312,2/26/2001
102313,2/26/2001
102314,2/26/2001
102315,2/26/2001
102316,2/26/2001
102317,2/26/2001
102318,2/26/2001
102319,2/26/2001
102320,2/27/2001
102321,2/27/2001
102322,2/27/2001
102323,2/27/2001
102324,2/27/2001
102325,2/27/2001
102326,2/27/2001
102327,2/27/2001
102328,2/27/2001
102329,2/27/2001
102330,2/27/2001
102331,2/27/2001
102332,2/27/2001
102333,2/27/2001
102334,2/27/2001
102335,2/27/2001
102336,2/27/2001
102337,2/28/2001
102338,2/28/2001
102339,2/28/2001
102340,2/28/2001
102341,2/28/2001
102342,2/28/2001
102343,2/28/2001
102344,2/28/2001
102345,2/28/2001
102346,2/28/2001
11102002,2/1/2001
11102015,2/1/2001
11102032,2/2/2001
11102063,2/4/2001
11102101,2/6/2001
11102144,2/8/2001
11102173,2/9/2001
11102174,2/9/2001
11102225,2/13/2001
11102226,2/13/2001
11102294,2/16/2001
11102317,2/19/2001
11102344,2/20/2001
11102349,2/21/2001
11102366,2/21/2001
11102422,2/23/2001
11102426,2/24/2001
11102454,2/26/2001
11102474,2/27/2001
11102476,2/27/2001
11102487,2/28/2001
11102368,2/21/2001
11102014,2/5/2001
11102024,2/6/2001
11102080,2/19/2001
11102005,2/5/2001
11102002,2/6/2001
11102003,2/7/2001
11102007,2/19/2001
11102008,2/20/2001
11102010,2/23/2001
11102013,2/28/2001
11102020,2/5/2001
11102021,2/5/2001
11102022,2/5/2001
11102028,2/6/2001
11102029,2/6/2001
11102035,2/7/2001
11102047,2/9/2001
11102057,2/9/2001
11102068,2/13/2001
11102070,2/13/2001
11102073,2/14/2001
11102081,2/15/2001
11102082,2/15/2001
11102090,2/15/2001
11102094,2/15/2001
11102107,2/18/2001
11102126,2/20/2001
11102142,2/21/2001
11102161,2/23/2001
11102166,2/23/2001
11102171,2/25/2001
11102186,2/27/2001
11102194,2/27/2001
11102199,2/27/2001
11102207,2/28/2001
11102003,2/6/2001
11102011,2/6/2001
11102013,2/6/2001
11102016,2/8/2001
11102018,2/8/2001
11102019,2/9/2001
11102040,2/16/2001
11102044,2/19/2001
11102058,2/26/2001
11102020,2/8/2001
11102024,2/9/2001
11102031,2/12/2001
11102101,2/20/2001
103001,3/1/2001
103002,3/1/2001
103003,3/1/2001
103004,3/1/2001
103005,3/1/2001
103006,3/1/2001
103007,3/1/2001
103008,3/1/2001
103009,3/1/2001
103010,3/1/2001
103011,3/1/2001
103012,3/1/2001
103013,3/1/2001
103014,3/1/2001
103015,3/1/2001
103016,3/1/2001
103017,3/1/2001
103018,3/1/2001
103019,3/1/2001
103020,3/1/2001
103021,3/1/2001
103022,3/1/2001
103023,3/2/2001
103024,3/2/2001
103025,3/2/2001
103026,3/2/2001
103027,3/2/2001
103028,3/2/2001
103029,3/2/2001
103030,3/2/2001
103031,3/2/2001
103032,3/2/2001
103033,3/2/2001
103034,3/2/2001
103035,3/2/2001
103036,3/3/2001
103037,3/3/2001
103038,3/3/2001
103039,3/3/2001
103040,3/3/2001
103041,3/4/2001
103042,3/4/2001
103043,3/4/2001
103044,3/4/2001
103045,3/5/2001
103046,3/5/2001
103047,3/5/2001
103048,3/5/2001
103049,3/5/2001
103050,3/5/2001
103051,3/5/2001
103052,3/5/2001
103053,3/6/2001
103054,3/6/2001
103055,3/6/2001
103056,3/6/2001
103057,3/6/2001
103058,3/6/2001
103059,3/6/2001
103060,3/6/2001
103061,3/6/2001
103062,3/6/2001
103063,3/6/2001
103064,3/6/2001
103065,3/6/2001
103066,3/6/2001
103067,3/6/2001
103068,3/7/2001
103069,3/7/2001
103070,3/7/2001
103071,3/7/2001
103072,3/7/2001
103073,3/7/2001
103074,3/7/2001
103075,3/7/2001
103076,3/7/2001
103077,3/7/2001
103078,3/7/2001
103079,3/7/2001
103080,3/7/2001
103081,3/8/2001
103082,3/8/2001
103083,3/8/2001
103084,3/8/2001
103085,3/8/2001
103086,3/8/2001
103087,3/8/2001
103088,3/8/2001
103089,3/9/2001
103090,3/9/2001
103091,3/9/2001
103092,3/9/2001
103093,3/9/2001
103094,3/9/2001
103095,3/9/2001
103096,3/9/2001
103097,3/9/2001
103098,3/9/2001
103099,3/9/2001
103100,3/9/2001
103101,3/10/2001
103102,3/12/2001
103103,3/10/2001
103104,3/10/2001
103105,3/10/2001
103106,3/10/2001
103107,3/10/2001
103108,3/10/2001
103109,3/10/2001
103110,3/12/2001
103111,3/11/2001
103112,3/11/2001
103113,3/12/2001
103114,3/12/2001
103115,3/12/2001
103116,3/12/2001
103117,3/12/2001
103118,3/12/2001
103119,3/12/2001
103120,3/12/2001
103121,3/12/2001
103122,3/12/2001
103123,3/12/2001
103124,3/12/2001
103125,3/12/2001
103126,3/12/2001
103127,3/13/2001
103128,3/13/2001
103129,3/13/2001
103130,3/13/2001
103131,3/13/2001
103132,3/13/2001
103133,3/13/2001
103134,3/13/2001
103135,3/13/2001
103136,3/13/2001
103137,3/13/2001
103138,3/13/2001
103139,3/13/2001
103140,3/13/2001
103141,3/13/2001
103142,3/13/2001
103143,3/13/2001
103144,3/13/2001
103145,3/14/2001
103146,3/14/2001
103147,3/14/2001
103148,3/14/2001
103149,3/14/2001
103150,3/14/2001
103151,3/14/2001
103152,3/14/2001
103153,3/14/2001
103154,3/14/2001
103155,3/14/2001
103156,3/14/2001
103157,3/14/2001
103158,3/14/2001
103159,3/14/2001
103160,3/14/2001
103161,3/14/2001
103162,3/14/2001
103163,3/14/2001
103164,3/14/2001
103165,3/14/2001
103166,3/14/2001
103167,3/15/2001
103168,3/15/2001
103169,3/15/2001
103170,3/15/2001
103171,3/15/2001
103172,3/15/2001
103173,3/15/2001
103174,3/15/2001
103175,3/15/2001
103176,3/15/2001
103177,3/15/2001
103178,3/15/2001
103179,3/16/2001
103180,3/16/2001
103181,3/16/2001
103182,3/16/2001
103183,3/16/2001
103184,3/16/2001
103185,3/16/2001
103186,3/16/2001
103187,3/16/2001
103188,3/16/2001
103189,3/18/2001
103190,3/17/2001
103191,3/17/2001
103192,3/19/2001
103193,3/17/2001
103194,3/18/2001
103195,3/18/2001
103196,3/18/2001
103197,3/19/2001
103198,3/19/2001
103199,3/19/2001
103200,3/19/2001
103201,3/19/2001
103202,3/19/2001
103203,3/19/2001
103204,3/19/2001
103205,3/19/2001
103206,3/19/2001
103207,3/19/2001
103208,3/20/2001
103209,3/20/2001
103210,3/20/2001
103211,3/20/2001
103212,3/20/2001
103213,3/20/2001
103214,3/20/2001
103215,3/20/2001
103216,3/20/2001
103217,3/20/2001
103218,3/20/2001
103219,3/20/2001
103220,3/20/2001
103221,3/20/2001
103222,3/20/2001
103223,3/20/2001
103224,3/20/2001
103225,3/21/2001
103226,3/21/2001
103227,3/21/2001
103228,3/21/2001
103229,3/21/2001
103230,3/21/2001
103231,3/21/2001
103232,3/21/2001
103233,3/21/2001
103234,3/21/2001
103235,3/21/2001
103236,3/22/2001
103237,3/22/2001
103238,3/22/2001
103239,3/22/2001
103240,3/22/2001
103241,3/22/2001
103242,3/22/2001
103243,3/22/2001
103244,3/22/2001
103245,3/22/2001
103246,3/23/2001
103247,3/23/2001
103248,3/23/2001
103249,3/23/2001
103250,3/23/2001
103251,3/23/2001
103252,3/23/2001
103253,3/23/2001
103254,3/23/2001
103255,3/23/2001
103256,3/23/2001
103257,3/23/2001
103258,3/23/2001
103259,3/23/2001
103260,3/23/2001
103261,3/23/2001
103262,3/24/2001
103263,3/24/2001
103264,3/24/2001
103265,3/24/2001
103266,3/25/2001
103267,3/25/2001
103268,3/25/2001
103269,3/25/2001
103270,3/25/2001
103271,3/25/2001
103272,3/26/2001
103273,3/26/2001
103274,3/26/2001
103275,3/26/2001
103276,3/26/2001
103277,3/26/2001
103278,3/26/2001
103279,3/26/2001
103280,3/27/2001
103281,3/27/2001
103282,3/27/2001
103283,3/27/2001
103284,3/27/2001
103285,3/27/2001
103286,3/27/2001
103287,3/27/2001
103288,3/27/2001
103289,3/27/2001
103290,3/27/2001
103291,3/27/2001
103292,3/27/2001
103293,3/28/2001
103294,3/28/2001
103295,3/28/2001
103296,3/28/2001
103297,3/28/2001
103298,3/28/2001
103299,3/28/2001
103300,3/28/2001
103301,3/28/2001
103302,3/28/2001
103303,3/28/2001
103304,3/28/2001
103305,3/29/2001
103306,3/29/2001
103307,3/29/2001
103308,3/29/2001
103309,3/29/2001
103310,3/29/2001
103311,3/29/2001
103312,3/29/2001
103313,3/29/2001
103314,3/29/2001
103315,3/29/2001
103316,3/29/2001
103317,3/29/2001
103318,3/29/2001
103319,3/29/2001
103320,3/29/2001
103321,3/29/2001
103322,3/29/2001
103323,3/29/2001
103324,3/29/2001
103325,3/29/2001
103326,3/29/2001
103327,3/30/2001
103328,3/30/2001
103329,3/30/2001
103330,3/30/2001
103331,3/30/2001
103332,3/30/2001
103333,3/30/2001
103334,3/30/2001
103335,3/30/2001
103336,3/30/2001
103337,3/30/2001
103338,3/30/2001
103339,3/30/2001
103340,3/30/2001
103341,3/30/2001
103342,3/30/2001
103343,3/30/2001
103344,3/30/2001
103345,3/30/2001
103346,3/30/2001
103347,3/30/2001
103348,3/30/2001
103349,3/30/2001
11103022,3/1/2001
11103030,3/2/2001
11103043,3/2/2001
11103085,3/6/2001
11103094,3/6/2001
11103095,3/6/2001
11103117,3/7/2001
11103122,3/7/2001
11103147,3/9/2001
11103186,3/13/2001
11103275,3/17/2001
11103279,3/19/2001
11103281,3/19/2001
11103361,3/22/2001
11103411,3/26/2001
11103452,3/27/2001
11103499,3/29/2001
11103228,3/9/2001
11103331,3/15/2001
11103451,3/21/2001
11103021,3/8/2001
11103022,3/8/2001
11103040,3/13/2001
11103069,3/19/2001
11103070,3/19/2001
11103091,3/25/2001
11103001,3/1/2001
11103039,3/22/2001
11103006,3/9/2001
11103007,3/12/2001
11103008,3/13/2001
11103009,3/14/2001
11103011,3/14/2001
11103013,3/15/2001
11103015,3/15/2001
11103023,3/21/2001
11103025,3/22/2001
11103027,3/23/2001
11103032,3/26/2001
11103033,3/26/2001
11103034,3/28/2001
11103036,3/29/2001
11103038,3/30/2001
11103010,3/1/2001
11103031,3/6/2001
11103033,3/6/2001
11103038,3/6/2001
11103039,3/6/2001
11103041,3/6/2001
11103061,3/9/2001
11103075,3/10/2001
11103121,3/15/2001
11103122,3/15/2001
11103130,3/16/2001
11103132,3/16/2001
11103134,3/16/2001
11103156,3/20/2001
11103157,3/20/2001
11103172,3/21/2001
11103184,3/22/2001
11103189,3/22/2001
11103195,3/22/2001
11103198,3/22/2001
11103200,3/23/2001
11103202,3/23/2001
11103205,3/23/2001
11103216,3/26/2001
11103221,3/26/2001
11103225,3/27/2001
11103235,3/28/2001
11103238,3/28/2001
11103239,3/29/2001
11103246,3/29/2001
11103248,3/29/2001
11103255,3/29/2001
11103262,3/30/2001
11103008,3/6/2001
11103010,3/9/2001
11103011,3/5/2001
11103027,3/10/2001
11103029,3/12/2001
11103042,3/16/2001
11103044,3/16/2001
11103050,3/20/2001
11103051,3/20/2001
11103052,3/20/2001
11103059,3/23/2001
11103060,3/23/2001
11103063,3/23/2001
11103071,3/27/2001
11103076,3/28/2001
11103068,3/22/2001
11103091,3/28/2001
11103011,3/4/2001
104001,3/31/2001
104002,3/31/2001
104003,4/1/2001
104004,4/1/2001
104005,4/1/2001
104006,4/1/2001
104007,4/2/2001
104008,4/2/2001
104009,4/2/2001
104010,4/2/2001
104011,4/2/2001
104012,4/2/2001
104013,4/2/2001
104014,4/2/2001
104015,4/2/2001
104016,4/2/2001
104017,4/2/2001
104018,4/2/2001
104019,4/2/2001
104020,4/2/2001
104021,4/2/2001
104022,4/2/2001
104023,4/2/2001
104024,4/2/2001
104025,4/2/2001
104026,4/3/2001
104027,4/3/2001
104028,4/3/2001
104029,4/3/2001
104030,4/3/2001
104031,4/3/2001
104032,4/3/2001
104033,4/3/2001
104034,4/3/2001
104035,4/3/2001
104036,4/3/2001
104037,4/3/2001
104038,4/3/2001
104039,4/3/2001
104040,4/3/2001
104041,4/4/2001
104042,4/4/2001
104043,4/4/2001
104044,4/4/2001
104045,4/4/2001
104046,4/4/2001
104047,4/4/2001
104048,4/4/2001
104049,4/4/2001
104050,4/4/2001
104051,4/4/2001
104052,4/4/2001
104053,4/4/2001
104054,4/4/2001
104055,4/5/2001
104056,4/5/2001
104057,4/5/2001
104058,4/5/2001
104059,4/5/2001
104060,4/5/2001
104061,4/5/2001
104062,4/6/2001
104063,4/6/2001
104064,4/6/2001
104065,4/6/2001
104066,4/6/2001
104067,4/6/2001
104068,4/6/2001
104069,4/6/2001
104070,4/6/2001
104071,4/6/2001
104072,4/6/2001
104073,4/6/2001
104074,4/6/2001
104075,4/6/2001
104076,4/8/2001
104077,4/8/2001
104078,4/8/2001
104079,4/8/2001
104080,4/9/2001
104081,4/9/2001
104082,4/9/2001
104083,4/9/2001
104084,4/9/2001
104085,4/9/2001
104086,4/9/2001
104087,4/9/2001
104088,4/9/2001
104089,4/9/2001
104090,4/9/2001
104091,4/9/2001
104092,4/10/2001
104093,4/10/2001
104094,4/10/2001
104095,4/10/2001
104096,4/10/2001
104097,4/10/2001
104098,4/10/2001
104099,4/10/2001
104100,4/10/2001
104101,4/10/2001
104102,4/11/2001
104103,4/11/2001
104104,4/11/2001
104105,4/11/2001
104106,4/11/2001
104107,4/11/2001
104108,4/11/2001
104109,4/11/2001
104110,4/11/2001
104111,4/11/2001
104112,4/11/2001
104113,4/11/2001
104114,4/11/2001
104115,4/11/2001
104116,4/11/2001
104117,4/11/2001
104118,4/11/2001
104119,4/11/2001
104120,4/11/2001
104121,4/11/2001
104122,4/12/2001
104123,4/12/2001
104124,4/12/2001
104125,4/12/2001
104126,4/12/2001
104127,4/12/2001
104128,4/12/2001
104129,4/12/2001
104130,4/12/2001
104131,4/12/2001
104132,4/13/2001
104133,4/13/2001
104134,4/13/2001
104135,4/13/2001
104136,4/13/2001
104137,4/13/2001
104138,4/13/2001
104139,4/16/2001
104140,4/14/2001
104141,4/14/2001
104142,4/15/2001
104143,4/15/2001
104144,4/14/2001
104145,4/14/2001
104146,4/16/2001
104147,4/16/2001
104148,4/15/2001
104149,4/15/2001
104150,4/16/2001
104151,4/16/2001
104152,4/16/2001
104153,4/16/2001
104154,4/17/2001
104155,4/17/2001
104156,4/17/2001
104157,4/17/2001
104158,4/17/2001
104159,4/17/2001
104160,4/17/2001
104161,4/17/2001
104162,4/17/2001
104163,4/17/2001
104164,4/17/2001
104165,4/17/2001
104166,4/17/2001
104167,4/17/2001
104168,4/17/2001
104169,4/17/2001
104170,4/18/2001
104171,4/18/2001
104172,4/18/2001
104173,4/18/2001
104174,4/18/2001
104175,4/18/2001
104176,4/18/2001
104177,4/18/2001
104178,4/18/2001
104179,4/18/2001
104180,4/18/2001
104181,4/18/2001
104182,4/18/2001
104183,4/18/2001
104184,4/18/2001
104185,4/19/2001
104186,4/19/2001
104187,4/19/2001
104188,4/19/2001
104189,4/19/2001
104190,4/19/2001
104191,4/19/2001
104192,4/19/2001
104193,4/19/2001
104194,4/19/2001
104195,4/19/2001
104196,4/19/2001
104197,4/19/2001
104198,4/19/2001
104199,4/20/2001
104200,4/20/2001
104201,4/20/2001
104202,4/20/2001
104203,4/20/2001
104204,4/20/2001
104205,4/20/2001
104206,4/20/2001
104207,4/20/2001
104208,4/20/2001
104209,4/20/2001
104210,4/21/2001
104211,4/23/2001
104212,4/21/2001
104213,4/21/2001
104214,4/21/2001
104215,4/22/2001
104216,4/23/2001
104217,4/22/2001
104218,4/23/2001
104219,4/22/2001
104220,4/23/2001
104221,4/23/2001
104222,4/23/2001
104223,4/23/2001
104224,4/23/2001
104225,4/23/2001
104226,4/23/2001
104227,4/23/2001
104228,4/23/2001
104229,4/23/2001
104230,4/23/2001
104231,4/23/2001
104232,4/23/2001
104233,4/23/2001
104234,4/23/2001
104235,4/23/2001
104236,4/24/2001
104237,4/24/2001
104238,4/24/2001
104239,4/24/2001
104240,4/24/2001
104241,4/24/2001
104242,4/24/2001
104243,4/24/2001
104244,4/24/2001
104245,4/24/2001
104246,4/24/2001
104247,4/24/2001
104248,4/24/2001
104249,4/24/2001
104250,4/24/2001
104251,4/24/2001
104252,4/24/2001
104253,4/24/2001
104254,4/25/2001
104255,4/25/2001
104256,4/25/2001
104257,4/25/2001
104258,4/25/2001
104259,4/25/2001
104260,4/25/2001
104261,4/25/2001
104262,4/25/2001
104263,4/25/2001
104264,4/25/2001
104265,4/25/2001
104266,4/25/2001
104267,4/25/2001
104268,4/25/2001
104269,4/25/2001
104270,4/25/2001
104271,4/25/2001
104272,4/25/2001
104273,4/25/2001
104274,4/25/2001
104275,4/25/2001
104276,4/26/2001
104277,4/26/2001
104278,4/26/2001
104279,4/26/2001
104280,4/26/2001
104281,4/26/2001
104282,4/26/2001
104283,4/26/2001
104284,4/26/2001
104285,4/26/2001
104286,4/27/2001
104287,4/27/2001
104288,4/27/2001
104289,4/27/2001
104290,4/27/2001
104291,4/27/2001
104292,4/27/2001
104293,4/27/2001
104294,4/27/2001
104295,4/28/2001
104296,4/28/2001
104297,4/29/2001
104298,4/29/2001
104299,4/29/2001
104300,4/29/2001
104301,4/29/2001
104302,4/29/2001
104303,4/29/2001
104304,4/30/2001
104305,4/30/2001
104306,4/30/2001
104307,4/30/2001
104308,4/30/2001
104309,4/30/2001
104310,4/30/2001
104311,4/30/2001
104312,4/30/2001
104313,4/30/2001
104314,4/30/2001
104315,4/30/2001
104316,4/30/2001
104317,4/30/2001
11104006,3/31/2001
11104017,4/2/2001
11104043,4/3/2001
11104045,4/3/2001
11104078,4/4/2001
11104085,4/4/2001
11104103,4/5/2001
11104162,4/10/2001
11104166,4/10/2001
11104173,4/10/2001
11104251,4/15/2001
11104291,4/17/2001
11104368,4/23/2001
11104379,4/23/2001
11104435,4/26/2001
11104464,4/30/2001
11104321,4/18/2001
11104463,4/24/2001
11104030,4/11/2001
11104033,4/12/2001
11104046,4/15/2001
11104085,4/25/2001
11104088,4/26/2001
11104001,4/1/2001
11104002,4/2/2001
11104003,4/3/2001
11104006,4/11/2001
11104010,4/13/2001
11104005,4/2/2001
11104006,4/2/2001
11104009,4/2/2001
11104022,4/3/2001
11104023,4/3/2001
11104032,4/3/2001
11104035,4/4/2001
11104047,4/5/2001
11104049,4/5/2001
11104051,4/5/2001
11104053,4/5/2001
11104058,4/6/2001
11104064,4/6/2001
11104066,4/6/2001
11104067,4/6/2001
11104073,4/9/2001
11104093,4/10/2001
11104096,4/10/2001
11104102,4/11/2001
11104118,4/12/2001
11104130,4/16/2001
11104134,4/16/2001
11104171,4/19/2001
11104177,4/20/2001
11104179,4/20/2001
11104180,4/23/2001
11104181,4/23/2001
11104186,4/23/2001
11104201,4/24/2001
11104210,4/24/2001
11104213,4/24/2001
11104228,4/26/2001
11104239,4/27/2001
11104242,4/27/2001
11104248,4/29/2001
11104011,4/11/2001
11104016,4/20/2001
11104020,4/5/2001
11104023,4/6/2001
11104024,4/6/2001
11104025,4/6/2001
11104026,4/6/2001
11104029,4/9/2001
11104030,4/9/2001
11104031,4/10/2001
11104040,4/11/2001
11104045,4/12/2001
11104046,4/13/2001
11104053,4/17/2001
11104054,4/18/2001
11104066,4/22/2001
11104068,4/24/2001
11104071,4/24/2001
11104077,4/25/2001
11104088,4/30/2001
11104054,4/18/2001
11104013,4/2/2001
11104136,4/28/2001
105001,5/1/2001
105002,5/1/2001
105003,5/1/2001
105004,5/1/2001
105005,5/1/2001
105006,5/1/2001
105007,5/1/2001
105008,5/1/2001
105009,5/1/2001
105010,5/2/2001
105011,5/2/2001
105012,5/2/2001
105013,5/2/2001
105014,5/2/2001
105015,5/2/2001
105016,5/2/2001
105017,5/2/2001
105018,5/2/2001
105019,5/2/2001
105020,5/2/2001
105021,5/2/2001
105022,5/3/2001
105023,5/3/2001
105024,5/3/2001
105025,5/3/2001
105026,5/3/2001
105027,5/3/2001
105028,5/3/2001
105029,5/3/2001
105030,5/3/2001
105031,5/3/2001
105032,5/3/2001
105033,5/3/2001
105034,5/3/2001
105035,5/3/2001
105036,5/4/2001
105037,5/4/2001
105038,5/4/2001
105039,5/4/2001
105040,5/4/2001
105041,5/4/2001
105042,5/4/2001
105043,5/4/2001
105044,5/4/2001
105045,5/4/2001
105046,5/4/2001
105047,5/4/2001
105048,5/4/2001
105049,5/5/2001
105050,5/7/2001
105051,5/6/2001
105052,5/6/2001
105053,5/6/2001
105054,5/7/2001
105055,5/7/2001
105056,5/7/2001
105057,5/7/2001
105058,5/7/2001
105059,5/7/2001
105060,5/7/2001
105061,5/7/2001
105062,5/7/2001
105063,5/7/2001
105064,5/7/2001
105065,5/7/2001
105066,5/7/2001
105067,5/8/2001
105068,5/8/2001
105069,5/8/2001
105070,5/8/2001
105071,5/8/2001
105072,5/8/2001
105073,5/8/2001
105074,5/9/2001
105075,5/9/2001
105076,5/9/2001
105077,5/9/2001
105078,5/9/2001
105079,5/9/2001
105080,5/9/2001
105081,5/9/2001
105082,5/9/2001
105083,5/10/2001
105084,5/9/2001
105085,5/10/2001
105086,5/10/2001
105087,5/10/2001
105088,5/10/2001
105089,5/10/2001
105090,5/10/2001
105091,5/10/2001
105092,5/10/2001
105093,5/10/2001
105094,5/10/2001
105095,5/10/2001
105096,5/10/2001
105097,5/10/2001
105098,5/11/2001
105099,5/11/2001
105100,5/11/2001
105101,5/11/2001
105102,5/11/2001
105103,5/11/2001
105104,5/11/2001
105105,5/11/2001
105106,5/11/2001
105107,5/12/2001
105108,5/12/2001
105109,5/13/2001
105110,5/13/2001
105111,5/13/2001
105112,5/13/2001
105113,5/13/2001
105114,5/14/2001
105115,5/14/2001
105116,5/14/2001
105117,5/14/2001
105118,5/14/2001
105119,5/14/2001
105120,5/14/2001
105121,5/14/2001
105122,5/14/2001
105123,5/14/2001
105124,5/14/2001
105125,5/14/2001
105126,5/14/2001
105127,5/14/2001
105128,5/14/2001
105129,5/14/2001
105130,5/15/2001
105131,5/15/2001
105132,5/15/2001
105133,5/15/2001
105134,5/15/2001
105135,5/15/2001
105136,5/15/2001
105137,5/15/2001
105138,5/15/2001
105139,5/15/2001
105140,5/15/2001
105141,5/15/2001
105142,5/15/2001
105143,5/15/2001
105144,5/15/2001
105145,5/15/2001
105146,5/15/2001
105147,5/15/2001
105148,5/15/2001
105149,5/15/2001
105150,5/15/2001
105151,5/15/2001
105152,5/15/2001
105153,5/16/2001
105154,5/16/2001
105155,5/16/2001
105156,5/16/2001
105157,5/16/2001
105158,5/16/2001
105159,5/16/2001
105160,5/16/2001
105161,5/16/2001
105162,5/16/2001
105163,5/16/2001
105164,5/16/2001
105165,5/16/2001
105166,5/16/2001
105167,5/17/2001
105168,5/17/2001
105169,5/17/2001
105170,5/17/2001
105171,5/17/2001
105172,5/17/2001
105173,5/17/2001
105174,5/17/2001
105175,5/17/2001
105176,5/17/2001
105177,5/17/2001
105178,5/17/2001
105179,5/17/2001
105180,5/17/2001
105181,5/17/2001
105182,5/17/2001
105183,5/18/2001
105184,5/18/2001
105185,5/18/2001
